,audio_path,duration,speaker_id
39,8419/293469/8419-293469-0010.flac,229840,8419
40,8419/293469/8419-293469-0020.flac,224320,8419
41,8419/293469/8419-293469-0018.flac,200000,8419
42,8419/293469/8419-293469-0023.flac,142880,8419
43,8419/293469/8419-293469-0024.flac,251040,8419
44,8419/293469/8419-293469-0007.flac,223680,8419
45,8419/293469/8419-293469-0017.flac,218480,8419
46,8419/293469/8419-293469-0002.flac,199040,8419
47,8419/293469/8419-293469-0001.flac,70000,8419
48,8419/293469/8419-293469-0013.flac,209280,8419
49,8419/293469/8419-293469-0008.flac,152321,8419
50,8419/293469/8419-293469-0022.flac,98880,8419
51,8419/293469/8419-293469-0014.flac,212320,8419
52,8419/293469/8419-293469-0004.flac,225600,8419
53,8419/293469/8419-293469-0003.flac,212960,8419
54,8419/293469/8419-293469-0012.flac,243680,8419
55,8419/293469/8419-293469-0011.flac,231840,8419
56,8419/293469/8419-293469-0021.flac,209280,8419
57,8419/293469/8419-293469-0009.flac,268080,8419
58,8419/293469/8419-293469-0000.flac,229920,8419
59,8419/293469/8419-293469-0006.flac,160160,8419
60,8419/293473/8419-293473-0001.flac,232720,8419
61,8419/293473/8419-293473-0011.flac,236480,8419
62,8419/293473/8419-293473-0005.flac,263280,8419
63,8419/293473/8419-293473-0017.flac,244720,8419
64,8419/293473/8419-293473-0014.flac,269440,8419
65,8419/293473/8419-293473-0009.flac,253200,8419
66,8419/293473/8419-293473-0003.flac,263280,8419
67,8419/293473/8419-293473-0010.flac,212720,8419
68,8419/293473/8419-293473-0016.flac,239200,8419
69,8419/293473/8419-293473-0004.flac,226880,8419
70,8419/293473/8419-293473-0020.flac,135600,8419
71,8419/293473/8419-293473-0013.flac,241760,8419
72,8419/293473/8419-293473-0006.flac,270640,8419
73,8419/293473/8419-293473-0019.flac,197200,8419
74,8419/293473/8419-293473-0000.flac,242320,8419
75,8419/293473/8419-293473-0015.flac,233680,8419
76,8419/293473/8419-293473-0018.flac,251440,8419
77,8419/293473/8419-293473-0002.flac,226640,8419
78,8419/293473/8419-293473-0007.flac,253360,8419
79,8419/293473/8419-293473-0012.flac,258560,8419
80,8419/293473/8419-293473-0008.flac,242560,8419
81,8419/286667/8419-286667-0028.flac,227840,8419
82,8419/286667/8419-286667-0018.flac,124400,8419
83,8419/286667/8419-286667-0015.flac,165040,8419
84,8419/286667/8419-286667-0016.flac,245600,8419
85,8419/286667/8419-286667-0002.flac,226880,8419
86,8419/286667/8419-286667-0023.flac,220160,8419
87,8419/286667/8419-286667-0019.flac,201040,8419
88,8419/286667/8419-286667-0026.flac,240400,8419
89,8419/286667/8419-286667-0022.flac,240240,8419
90,8419/286667/8419-286667-0027.flac,245920,8419
91,8419/286667/8419-286667-0029.flac,238000,8419
92,8419/286667/8419-286667-0024.flac,226720,8419
93,8419/286667/8419-286667-0007.flac,232240,8419
94,8419/286667/8419-286667-0008.flac,235280,8419
95,8419/286667/8419-286667-0000.flac,247920,8419
96,8419/286667/8419-286667-0030.flac,218879,8419
97,8419/286667/8419-286667-0021.flac,217200,8419
98,8419/286667/8419-286667-0017.flac,232960,8419
99,8419/286667/8419-286667-0013.flac,228160,8419
100,8419/286667/8419-286667-0025.flac,256480,8419
101,8419/286667/8419-286667-0012.flac,240640,8419
102,8419/286667/8419-286667-0009.flac,201520,8419
103,8419/286667/8419-286667-0003.flac,241680,8419
104,8419/286667/8419-286667-0010.flac,254800,8419
105,8419/286667/8419-286667-0014.flac,231040,8419
106,8419/286667/8419-286667-0004.flac,255680,8419
107,8419/286667/8419-286667-0011.flac,205920,8419
108,8419/286667/8419-286667-0006.flac,226080,8419
109,8419/286667/8419-286667-0001.flac,243280,8419
110,8419/286667/8419-286667-0020.flac,150240,8419
111,8419/286667/8419-286667-0005.flac,238320,8419
112,2817/142380/2817-142380-0026.flac,249040,2817
113,2817/142380/2817-142380-0011.flac,235679,2817
114,2817/142380/2817-142380-0000.flac,258720,2817
115,2817/142380/2817-142380-0004.flac,191840,2817
116,2817/142380/2817-142380-0013.flac,243040,2817
117,2817/142380/2817-142380-0018.flac,239040,2817
118,2817/142380/2817-142380-0010.flac,227360,2817
119,2817/142380/2817-142380-0039.flac,31840,2817
120,2817/142380/2817-142380-0030.flac,133600,2817
121,2817/142380/2817-142380-0014.flac,255200,2817
122,2817/142380/2817-142380-0015.flac,237600,2817
123,2817/142380/2817-142380-0025.flac,194640,2817
124,2817/142380/2817-142380-0021.flac,203200,2817
125,2817/142380/2817-142380-0017.flac,109440,2817
126,2817/142380/2817-142380-0019.flac,251120,2817
127,2817/142380/2817-142380-0024.flac,79280,2817
128,2817/142380/2817-142380-0003.flac,232400,2817
129,2817/142380/2817-142380-0005.flac,239200,2817
130,2817/142380/2817-142380-0037.flac,198240,2817
131,2817/142380/2817-142380-0002.flac,139200,2817
132,2817/142380/2817-142380-0022.flac,237760,2817
133,2817/142380/2817-142380-0001.flac,236880,2817
134,2817/142380/2817-142380-0031.flac,247840,2817
135,2817/142380/2817-142380-0016.flac,221120,2817
136,2817/142380/2817-142380-0009.flac,241520,2817
137,2817/142380/2817-142380-0023.flac,218320,2817
138,2817/142380/2817-142380-0041.flac,242320,2817
139,2817/142380/2817-142380-0029.flac,96320,2817
140,2817/142380/2817-142380-0038.flac,123360,2817
141,2817/142380/2817-142380-0006.flac,249280,2817
142,2817/142380/2817-142380-0040.flac,234240,2817
143,2817/142380/2817-142380-0032.flac,258160,2817
144,2817/142380/2817-142380-0027.flac,222400,2817
145,2817/142380/2817-142380-0033.flac,247200,2817
146,2817/142380/2817-142380-0008.flac,87280,2817
147,2817/142380/2817-142380-0036.flac,204000,2817
148,2817/142380/2817-142380-0034.flac,232000,2817
149,2817/142380/2817-142380-0042.flac,212960,2817
150,2817/142380/2817-142380-0020.flac,242000,2817
151,2817/142380/2817-142380-0028.flac,247040,2817
152,2817/142380/2817-142380-0012.flac,249121,2817
153,2817/142380/2817-142380-0035.flac,214560,2817
154,2817/142380/2817-142380-0007.flac,213680,2817
155,2817/142371/2817-142371-0017.flac,220720,2817
156,2817/142371/2817-142371-0001.flac,248880,2817
157,2817/142371/2817-142371-0077.flac,250400,2817
158,2817/142371/2817-142371-0004.flac,250240,2817
159,2817/142371/2817-142371-0071.flac,227840,2817
160,2817/142371/2817-142371-0022.flac,47120,2817
161,2817/142371/2817-142371-0016.flac,245920,2817
162,2817/142371/2817-142371-0033.flac,252720,2817
163,2817/142371/2817-142371-0063.flac,244640,2817
164,2817/142371/2817-142371-0066.flac,219680,2817
165,2817/142371/2817-142371-0059.flac,225760,2817
166,2817/142371/2817-142371-0027.flac,166720,2817
167,2817/142371/2817-142371-0031.flac,237760,2817
168,2817/142371/2817-142371-0045.flac,238720,2817
169,2817/142371/2817-142371-0006.flac,67920,2817
170,2817/142371/2817-142371-0048.flac,255280,2817
171,2817/142371/2817-142371-0037.flac,190480,2817
172,2817/142371/2817-142371-0068.flac,68400,2817
173,2817/142371/2817-142371-0057.flac,231360,2817
174,2817/142371/2817-142371-0019.flac,209440,2817
175,2817/142371/2817-142371-0070.flac,224320,2817
176,2817/142371/2817-142371-0074.flac,169040,2817
177,2817/142371/2817-142371-0009.flac,235760,2817
178,2817/142371/2817-142371-0038.flac,231520,2817
179,2817/142371/2817-142371-0026.flac,243760,2817
180,2817/142371/2817-142371-0002.flac,232000,2817
181,2817/142371/2817-142371-0076.flac,142880,2817
182,2817/142371/2817-142371-0061.flac,228800,2817
183,2817/142371/2817-142371-0003.flac,229440,2817
184,2817/142371/2817-142371-0036.flac,52080,2817
185,2817/142371/2817-142371-0060.flac,110240,2817
186,2817/142371/2817-142371-0052.flac,241680,2817
187,2817/142371/2817-142371-0075.flac,87680,2817
188,2817/142371/2817-142371-0028.flac,197600,2817
189,2817/142371/2817-142371-0047.flac,196240,2817
190,2817/142371/2817-142371-0025.flac,79920,2817
191,2817/142371/2817-142371-0030.flac,238800,2817
192,2817/142371/2817-142371-0050.flac,121440,2817
193,2817/142371/2817-142371-0069.flac,261200,2817
194,2817/142371/2817-142371-0073.flac,152320,2817
195,2817/142371/2817-142371-0043.flac,114880,2817
196,2817/142371/2817-142371-0029.flac,227280,2817
197,2817/142371/2817-142371-0054.flac,239360,2817
198,2817/142371/2817-142371-0000.flac,207600,2817
199,2817/142371/2817-142371-0012.flac,130320,2817
200,2817/142371/2817-142371-0014.flac,249600,2817
201,2817/142371/2817-142371-0023.flac,213120,2817
202,2817/142371/2817-142371-0042.flac,240560,2817
203,2817/142371/2817-142371-0013.flac,201200,2817
204,2817/142371/2817-142371-0021.flac,250160,2817
205,2817/142371/2817-142371-0078.flac,156400,2817
206,2817/142371/2817-142371-0015.flac,249600,2817
207,2817/142371/2817-142371-0055.flac,241840,2817
208,2817/142371/2817-142371-0024.flac,232160,2817
209,2817/142371/2817-142371-0062.flac,57440,2817
210,2817/142371/2817-142371-0064.flac,230720,2817
211,2817/142371/2817-142371-0053.flac,232240,2817
212,2817/142371/2817-142371-0044.flac,245920,2817
213,2817/142371/2817-142371-0005.flac,122640,2817
214,2817/142371/2817-142371-0039.flac,145440,2817
215,2817/142371/2817-142371-0056.flac,254080,2817
216,2817/142371/2817-142371-0065.flac,236000,2817
217,2817/142371/2817-142371-0046.flac,170320,2817
218,2817/142371/2817-142371-0058.flac,148880,2817
219,2817/142371/2817-142371-0040.flac,243600,2817
220,2817/142371/2817-142371-0008.flac,45520,2817
221,2817/142371/2817-142371-0035.flac,245760,2817
222,2817/142371/2817-142371-0018.flac,236400,2817
223,2817/142371/2817-142371-0011.flac,250640,2817
224,2817/142371/2817-142371-0072.flac,250320,2817
225,2817/142371/2817-142371-0049.flac,141440,2817
226,2817/142371/2817-142371-0007.flac,248000,2817
227,2817/142371/2817-142371-0041.flac,229200,2817
228,2817/142371/2817-142371-0051.flac,118160,2817
229,2817/142371/2817-142371-0032.flac,223840,2817
230,2817/142371/2817-142371-0020.flac,180560,2817
231,2817/142371/2817-142371-0034.flac,94240,2817
232,2817/142371/2817-142371-0067.flac,46480,2817
233,2817/142371/2817-142371-0010.flac,74000,2817
234,1081/125237/1081-125237-0003.flac,82880,1081
235,1081/125237/1081-125237-0049.flac,235440,1081
236,1081/125237/1081-125237-0062.flac,220960,1081
237,1081/125237/1081-125237-0058.flac,163680,1081
238,1081/125237/1081-125237-0070.flac,208000,1081
239,1081/125237/1081-125237-0095.flac,218640,1081
240,1081/125237/1081-125237-0046.flac,271440,1081
241,1081/125237/1081-125237-0074.flac,140640,1081
242,1081/125237/1081-125237-0034.flac,175360,1081
243,1081/125237/1081-125237-0097.flac,225040,1081
244,1081/125237/1081-125237-0068.flac,249840,1081
245,1081/125237/1081-125237-0066.flac,219440,1081
246,1081/125237/1081-125237-0086.flac,212400,1081
247,1081/125237/1081-125237-0105.flac,182400,1081
248,1081/125237/1081-125237-0040.flac,183360,1081
249,1081/125237/1081-125237-0029.flac,237840,1081
250,1081/125237/1081-125237-0047.flac,222240,1081
251,1081/125237/1081-125237-0106.flac,129360,1081
252,1081/125237/1081-125237-0039.flac,245040,1081
253,1081/125237/1081-125237-0022.flac,215520,1081
254,1081/125237/1081-125237-0089.flac,131200,1081
255,1081/125237/1081-125237-0107.flac,195200,1081
256,1081/125237/1081-125237-0113.flac,126720,1081
257,1081/125237/1081-125237-0055.flac,234960,1081
258,1081/125237/1081-125237-0051.flac,231120,1081
259,1081/125237/1081-125237-0071.flac,251200,1081
260,1081/125237/1081-125237-0011.flac,233280,1081
261,1081/125237/1081-125237-0042.flac,229200,1081
262,1081/125237/1081-125237-0027.flac,214800,1081
263,1081/125237/1081-125237-0092.flac,97840,1081
264,1081/125237/1081-125237-0093.flac,42560,1081
265,1081/125237/1081-125237-0073.flac,92000,1081
266,1081/125237/1081-125237-0064.flac,52880,1081
267,1081/125237/1081-125237-0031.flac,234720,1081
268,1081/125237/1081-125237-0069.flac,256800,1081
269,1081/125237/1081-125237-0050.flac,113120,1081
270,1081/125237/1081-125237-0041.flac,214400,1081
271,1081/125237/1081-125237-0021.flac,181200,1081
272,1081/125237/1081-125237-0072.flac,251760,1081
273,1081/125237/1081-125237-0012.flac,124240,1081
274,1081/125237/1081-125237-0081.flac,238720,1081
275,1081/125237/1081-125237-0057.flac,186240,1081
276,1081/125237/1081-125237-0037.flac,202400,1081
277,1081/125237/1081-125237-0115.flac,99280,1081
278,1081/125237/1081-125237-0104.flac,261920,1081
279,1081/125237/1081-125237-0077.flac,219440,1081
280,1081/125237/1081-125237-0084.flac,231520,1081
281,1081/125237/1081-125237-0112.flac,224160,1081
282,1081/125237/1081-125237-0026.flac,189200,1081
283,1081/125237/1081-125237-0098.flac,149040,1081
284,1081/125237/1081-125237-0080.flac,233840,1081
285,1081/125237/1081-125237-0053.flac,273360,1081
286,1081/125237/1081-125237-0065.flac,214160,1081
287,1081/125237/1081-125237-0010.flac,220640,1081
288,1081/125237/1081-125237-0008.flac,240640,1081
289,1081/125237/1081-125237-0096.flac,46800,1081
290,1081/125237/1081-125237-0004.flac,167680,1081
291,1081/125237/1081-125237-0094.flac,55840,1081
292,1081/125237/1081-125237-0083.flac,227440,1081
293,1081/125237/1081-125237-0052.flac,248080,1081
294,1081/125237/1081-125237-0006.flac,158000,1081
295,1081/125237/1081-125237-0001.flac,108160,1081
296,1081/125237/1081-125237-0079.flac,177440,1081
297,1081/125237/1081-125237-0038.flac,197440,1081
298,1081/125237/1081-125237-0007.flac,245600,1081
299,1081/125237/1081-125237-0101.flac,202320,1081
300,1081/125237/1081-125237-0017.flac,214480,1081
301,1081/125237/1081-125237-0060.flac,196880,1081
302,1081/125237/1081-125237-0032.flac,50400,1081
303,1081/125237/1081-125237-0088.flac,133600,1081
304,1081/125237/1081-125237-0067.flac,243360,1081
305,1081/125237/1081-125237-0091.flac,101760,1081
306,1081/125237/1081-125237-0005.flac,201600,1081
307,1081/125237/1081-125237-0020.flac,60720,1081
308,1081/125237/1081-125237-0114.flac,151840,1081
309,1081/125237/1081-125237-0087.flac,235920,1081
310,1081/125237/1081-125237-0108.flac,95280,1081
311,1081/125237/1081-125237-0111.flac,246480,1081
312,1081/125237/1081-125237-0036.flac,216400,1081
313,1081/125237/1081-125237-0025.flac,115120,1081
314,1081/125237/1081-125237-0024.flac,217760,1081
315,1081/125237/1081-125237-0063.flac,237280,1081
316,1081/125237/1081-125237-0000.flac,165440,1081
317,1081/125237/1081-125237-0110.flac,252000,1081
318,1081/125237/1081-125237-0043.flac,233760,1081
319,1081/125237/1081-125237-0023.flac,232080,1081
320,1081/125237/1081-125237-0099.flac,218480,1081
321,1081/125237/1081-125237-0082.flac,235440,1081
322,1081/125237/1081-125237-0009.flac,40960,1081
323,1081/125237/1081-125237-0102.flac,91200,1081
324,1081/125237/1081-125237-0075.flac,164801,1081
325,1081/125237/1081-125237-0016.flac,254160,1081
326,1081/125237/1081-125237-0054.flac,140640,1081
327,1081/125237/1081-125237-0015.flac,205680,1081
328,1081/125237/1081-125237-0048.flac,248640,1081
329,1081/125237/1081-125237-0103.flac,230160,1081
330,1081/125237/1081-125237-0085.flac,269520,1081
331,1081/125237/1081-125237-0056.flac,109520,1081
332,1081/125237/1081-125237-0018.flac,96640,1081
333,1081/125237/1081-125237-0044.flac,226560,1081
334,1081/125237/1081-125237-0090.flac,149280,1081
335,1081/125237/1081-125237-0002.flac,236800,1081
336,1081/125237/1081-125237-0033.flac,240720,1081
337,1081/125237/1081-125237-0109.flac,233680,1081
338,1081/125237/1081-125237-0061.flac,152800,1081
339,1081/125237/1081-125237-0100.flac,226080,1081
340,1081/125237/1081-125237-0019.flac,73600,1081
341,1081/125237/1081-125237-0030.flac,256560,1081
342,1081/125237/1081-125237-0035.flac,241760,1081
343,1081/125237/1081-125237-0028.flac,144960,1081
344,1081/125237/1081-125237-0059.flac,96480,1081
345,1081/125237/1081-125237-0078.flac,254480,1081
346,1081/125237/1081-125237-0013.flac,206560,1081
347,1081/125237/1081-125237-0045.flac,50560,1081
348,1081/125237/1081-125237-0076.flac,221360,1081
349,1081/125237/1081-125237-0014.flac,222960,1081
350,1081/128618/1081-128618-0003.flac,250160,1081
351,1081/128618/1081-128618-0009.flac,230161,1081
352,1081/128618/1081-128618-0006.flac,181280,1081
353,1081/128618/1081-128618-0013.flac,71280,1081
354,1081/128618/1081-128618-0012.flac,60400,1081
355,1081/128618/1081-128618-0008.flac,212960,1081
356,1081/128618/1081-128618-0011.flac,232800,1081
357,1081/128618/1081-128618-0004.flac,215840,1081
358,1081/128618/1081-128618-0005.flac,187120,1081
359,1081/128618/1081-128618-0000.flac,145520,1081
360,1081/128618/1081-128618-0001.flac,89920,1081
361,1081/128618/1081-128618-0007.flac,144000,1081
362,1081/128618/1081-128618-0010.flac,188400,1081
363,1081/128618/1081-128618-0002.flac,247120,1081
364,6385/34655/6385-34655-0000.flac,247040,6385
365,6385/34655/6385-34655-0024.flac,224080,6385
366,6385/34655/6385-34655-0012.flac,164640,6385
367,6385/34655/6385-34655-0010.flac,238480,6385
368,6385/34655/6385-34655-0008.flac,227840,6385
369,6385/34655/6385-34655-0002.flac,255680,6385
370,6385/34655/6385-34655-0034.flac,252320,6385
371,6385/34655/6385-34655-0025.flac,173760,6385
372,6385/34655/6385-34655-0013.flac,227520,6385
373,6385/34655/6385-34655-0019.flac,238960,6385
374,6385/34655/6385-34655-0033.flac,260000,6385
375,6385/34655/6385-34655-0004.flac,126720,6385
376,6385/34655/6385-34655-0018.flac,218160,6385
377,6385/34655/6385-34655-0016.flac,169440,6385
378,6385/34655/6385-34655-0021.flac,169040,6385
379,6385/34655/6385-34655-0003.flac,241440,6385
380,6385/34655/6385-34655-0009.flac,38720,6385
381,6385/34655/6385-34655-0022.flac,256320,6385
382,6385/34655/6385-34655-0035.flac,38800,6385
383,6385/34655/6385-34655-0005.flac,228720,6385
384,6385/34655/6385-34655-0007.flac,254320,6385
385,6385/34655/6385-34655-0030.flac,236960,6385
386,6385/34655/6385-34655-0015.flac,249040,6385
387,6385/34655/6385-34655-0023.flac,255120,6385
388,6385/34655/6385-34655-0006.flac,239440,6385
389,6385/34655/6385-34655-0001.flac,167920,6385
390,6385/34655/6385-34655-0017.flac,233600,6385
391,6385/34655/6385-34655-0014.flac,239200,6385
392,6385/34655/6385-34655-0026.flac,225760,6385
393,6385/34655/6385-34655-0029.flac,231680,6385
394,6385/34655/6385-34655-0020.flac,211920,6385
395,6385/34655/6385-34655-0031.flac,210880,6385
396,6385/34655/6385-34655-0032.flac,98400,6385
397,6385/34655/6385-34655-0011.flac,230400,6385
398,6385/34655/6385-34655-0028.flac,245520,6385
399,6385/34655/6385-34655-0027.flac,109680,6385
400,6385/220959/6385-220959-0022.flac,243760,6385
401,6385/220959/6385-220959-0004.flac,251760,6385
402,6385/220959/6385-220959-0027.flac,233600,6385
403,6385/220959/6385-220959-0007.flac,250000,6385
404,6385/220959/6385-220959-0024.flac,126640,6385
405,6385/220959/6385-220959-0003.flac,252400,6385
406,6385/220959/6385-220959-0040.flac,49280,6385
407,6385/220959/6385-220959-0036.flac,244800,6385
408,6385/220959/6385-220959-0014.flac,186239,6385
409,6385/220959/6385-220959-0017.flac,204560,6385
410,6385/220959/6385-220959-0030.flac,221840,6385
411,6385/220959/6385-220959-0021.flac,248320,6385
412,6385/220959/6385-220959-0009.flac,260800,6385
413,6385/220959/6385-220959-0033.flac,249840,6385
414,6385/220959/6385-220959-0010.flac,231760,6385
415,6385/220959/6385-220959-0026.flac,232640,6385
416,6385/220959/6385-220959-0035.flac,272720,6385
417,6385/220959/6385-220959-0029.flac,236160,6385
418,6385/220959/6385-220959-0041.flac,243760,6385
419,6385/220959/6385-220959-0031.flac,240400,6385
420,6385/220959/6385-220959-0015.flac,213761,6385
421,6385/220959/6385-220959-0013.flac,163520,6385
422,6385/220959/6385-220959-0016.flac,208000,6385
423,6385/220959/6385-220959-0034.flac,198240,6385
424,6385/220959/6385-220959-0012.flac,254640,6385
425,6385/220959/6385-220959-0042.flac,58560,6385
426,6385/220959/6385-220959-0019.flac,91440,6385
427,6385/220959/6385-220959-0032.flac,256320,6385
428,6385/220959/6385-220959-0006.flac,204960,6385
429,6385/220959/6385-220959-0039.flac,234560,6385
430,6385/220959/6385-220959-0000.flac,62481,6385
431,6385/220959/6385-220959-0008.flac,234480,6385
432,6385/220959/6385-220959-0011.flac,244960,6385
433,6385/220959/6385-220959-0038.flac,253280,6385
434,6385/220959/6385-220959-0002.flac,242720,6385
435,6385/220959/6385-220959-0023.flac,216560,6385
436,6385/220959/6385-220959-0025.flac,268640,6385
437,6385/220959/6385-220959-0028.flac,226160,6385
438,6385/220959/6385-220959-0037.flac,144000,6385
439,6385/220959/6385-220959-0018.flac,249040,6385
440,6385/220959/6385-220959-0020.flac,243200,6385
441,6385/220959/6385-220959-0001.flac,96880,6385
442,6385/220959/6385-220959-0043.flac,255440,6385
443,6385/220959/6385-220959-0005.flac,221520,6385
444,6385/34669/6385-34669-0004.flac,251760,6385
445,6385/34669/6385-34669-0020.flac,248720,6385
446,6385/34669/6385-34669-0014.flac,241120,6385
447,6385/34669/6385-34669-0002.flac,213120,6385
448,6385/34669/6385-34669-0001.flac,156960,6385
449,6385/34669/6385-34669-0024.flac,228800,6385
450,6385/34669/6385-34669-0005.flac,256960,6385
451,6385/34669/6385-34669-0007.flac,240960,6385
452,6385/34669/6385-34669-0009.flac,231040,6385
453,6385/34669/6385-34669-0031.flac,230320,6385
454,6385/34669/6385-34669-0013.flac,206240,6385
455,6385/34669/6385-34669-0003.flac,267920,6385
456,6385/34669/6385-34669-0028.flac,256880,6385
457,6385/34669/6385-34669-0015.flac,236560,6385
458,6385/34669/6385-34669-0008.flac,186960,6385
459,6385/34669/6385-34669-0021.flac,251360,6385
460,6385/34669/6385-34669-0011.flac,130240,6385
461,6385/34669/6385-34669-0018.flac,180080,6385
462,6385/34669/6385-34669-0029.flac,99360,6385
463,6385/34669/6385-34669-0027.flac,224561,6385
464,6385/34669/6385-34669-0030.flac,186640,6385
465,6385/34669/6385-34669-0019.flac,258560,6385
466,6385/34669/6385-34669-0017.flac,256640,6385
467,6385/34669/6385-34669-0023.flac,244080,6385
468,6385/34669/6385-34669-0000.flac,252480,6385
469,6385/34669/6385-34669-0010.flac,230080,6385
470,6385/34669/6385-34669-0026.flac,249360,6385
471,6385/34669/6385-34669-0012.flac,177520,6385
472,6385/34669/6385-34669-0025.flac,255040,6385
473,6385/34669/6385-34669-0032.flac,112640,6385
474,6385/34669/6385-34669-0006.flac,263440,6385
475,6385/34669/6385-34669-0022.flac,234960,6385
476,6385/34669/6385-34669-0016.flac,262880,6385
477,6880/216547/6880-216547-0087.flac,206160,6880
478,6880/216547/6880-216547-0021.flac,232240,6880
479,6880/216547/6880-216547-0014.flac,59200,6880
480,6880/216547/6880-216547-0048.flac,259600,6880
481,6880/216547/6880-216547-0106.flac,192640,6880
482,6880/216547/6880-216547-0052.flac,210240,6880
483,6880/216547/6880-216547-0001.flac,239120,6880
484,6880/216547/6880-216547-0107.flac,166400,6880
485,6880/216547/6880-216547-0083.flac,246640,6880
486,6880/216547/6880-216547-0069.flac,188160,6880
487,6880/216547/6880-216547-0025.flac,186640,6880
488,6880/216547/6880-216547-0097.flac,252000,6880
489,6880/216547/6880-216547-0115.flac,76640,6880
490,6880/216547/6880-216547-0099.flac,224800,6880
491,6880/216547/6880-216547-0112.flac,214080,6880
492,6880/216547/6880-216547-0031.flac,257200,6880
493,6880/216547/6880-216547-0081.flac,204720,6880
494,6880/216547/6880-216547-0042.flac,246720,6880
495,6880/216547/6880-216547-0002.flac,251200,6880
496,6880/216547/6880-216547-0066.flac,240880,6880
497,6880/216547/6880-216547-0020.flac,250720,6880
498,6880/216547/6880-216547-0036.flac,257840,6880
499,6880/216547/6880-216547-0043.flac,230160,6880
500,6880/216547/6880-216547-0064.flac,196240,6880
501,6880/216547/6880-216547-0108.flac,227680,6880
502,6880/216547/6880-216547-0057.flac,214800,6880
503,6880/216547/6880-216547-0065.flac,133760,6880
504,6880/216547/6880-216547-0092.flac,254400,6880
505,6880/216547/6880-216547-0028.flac,243520,6880
506,6880/216547/6880-216547-0012.flac,183920,6880
507,6880/216547/6880-216547-0100.flac,223280,6880
508,6880/216547/6880-216547-0063.flac,95680,6880
509,6880/216547/6880-216547-0045.flac,160720,6880
510,6880/216547/6880-216547-0105.flac,131520,6880
511,6880/216547/6880-216547-0067.flac,252240,6880
512,6880/216547/6880-216547-0037.flac,241120,6880
513,6880/216547/6880-216547-0018.flac,244960,6880
514,6880/216547/6880-216547-0059.flac,207040,6880
515,6880/216547/6880-216547-0033.flac,239200,6880
516,6880/216547/6880-216547-0035.flac,266480,6880
517,6880/216547/6880-216547-0011.flac,221200,6880
518,6880/216547/6880-216547-0008.flac,213280,6880
519,6880/216547/6880-216547-0046.flac,213760,6880
520,6880/216547/6880-216547-0070.flac,99200,6880
521,6880/216547/6880-216547-0078.flac,226560,6880
522,6880/216547/6880-216547-0007.flac,257840,6880
523,6880/216547/6880-216547-0103.flac,204640,6880
524,6880/216547/6880-216547-0074.flac,242640,6880
525,6880/216547/6880-216547-0047.flac,251120,6880
526,6880/216547/6880-216547-0039.flac,214640,6880
527,6880/216547/6880-216547-0016.flac,212160,6880
528,6880/216547/6880-216547-0076.flac,224960,6880
529,6880/216547/6880-216547-0055.flac,142640,6880
530,6880/216547/6880-216547-0044.flac,153440,6880
531,6880/216547/6880-216547-0114.flac,127920,6880
532,6880/216547/6880-216547-0089.flac,201120,6880
533,6880/216547/6880-216547-0061.flac,231120,6880
534,6880/216547/6880-216547-0080.flac,257200,6880
535,6880/216547/6880-216547-0015.flac,224640,6880
536,6880/216547/6880-216547-0073.flac,237280,6880
